t,has_contact,theta_wrapped,theta_unwrapped,gap,d_cath
2.535000,1,1.309705275,1.309705275,1.578744335e-08,0.2622816594
2.540000,1,1.317365848,1.317365848,1.659121862e-08,0.2595298918
2.545000,1,1.324978855,1.324978855,1.740763489e-08,0.2568897355
2.550000,1,1.332541482,1.332541482,1.82367379e-08,0.2543573012
2.555000,1,1.340061184,1.340061184,1.94178198e-08,0.2519287139
2.560000,1,1.347527031,1.347527031,2.069143035e-08,0.2496003885
2.565000,1,1.354925868,1.354925868,-1.22081798e-08,0.2473688252
2.570000,1,1.362264455,1.362264455,-1.29956792e-08,0.2452304521
2.575000,1,1.369540938,1.369540938,-1.381248538e-08,0.2431819057
2.580000,1,1.376753282,1.376753282,-1.465898603e-08,0.2412199099
2.585000,1,1.383899564,1.383899564,-1.553564077e-08,0.2393412865
2.590000,1,1.390977968,1.390977968,-1.644286707e-08,0.2375429538
2.595000,1,1.397986781,1.397986781,-1.738109967e-08,0.2358219247
2.600000,1,1.404912243,1.404912243,-1.835078534e-08,0.2341753836
2.605000,1,1.411763485,1.411763485,-1.935233929e-08,0.2326004426
2.610000,1,1.418552012,1.418552012,1.102482816e-08,0.2310943214
2.615000,1,1.4252653,1.4252653,1.165155528e-08,0.2296544797
2.620000,1,1.431901853,1.431901853,1.229996371e-08,0.2282783675
2.625000,1,1.438460551,1.438460551,1.297015206e-08,0.2269635293
2.630000,1,1.444940363,1.444940363,1.366248892e-08,0.2257075919
2.635000,1,1.451340353,1.451340353,1.437710262e-08,0.2245082623
2.640000,1,1.457659674,1.457659674,1.511398651e-08,0.2233633257
2.645000,1,1.463897569,1.463897569,1.58734963e-08,0.2222706438
2.650000,1,1.470053367,1.470053367,1.665561777e-08,0.2212281525
2.655000,1,1.476126487,1.476126487,1.746034384e-08,0.2202338603
2.660000,1,1.482131953,1.482131953,1.828779217e-08,0.2192857779
2.665000,1,1.488055268,1.488055268,1.913780823e-08,0.2183821293
2.670000,1,1.493879783,1.493879783,-1.144987261e-08,0.2175211865
2.675000,1,1.499619879,1.499619879,-1.199072441e-08,0.2167011522
2.680000,1,1.505275676,1.505275676,-1.254639725e-08,0.2159203794
2.685000,1,1.510847079,1.510847079,-1.311685649e-08,0.2151772713
2.690000,1,1.516334069,1.516334069,-1.370200531e-08,0.2144702904
2.695000,1,1.521736703,1.521736703,-1.430159902e-08,0.2137979567
2.700000,1,1.527055109,1.527055109,-1.491551549e-08,0.213158846
2.705000,1,1.532289485,1.532289485,-1.554350737e-08,0.212551588
2.710000,1,1.537440099,1.537440099,-1.618528911e-08,0.2119748646
2.715000,1,1.542507284,1.542507284,-1.684064665e-08,0.2114274082
2.720000,1,1.54749144,1.54749144,-1.750906398e-08,0.2109080002
2.725000,1,1.552393027,1.552393027,-1.819034079e-08,0.2104154694
2.730000,1,1.557212566,1.557212566,-1.888391443e-08,0.20994869
2.735000,1,1.561950637,1.561950637,-1.958936124e-08,0.2095065806
2.740000,1,1.566588328,1.566588328,-2.030618207e-08,0.2090881585
2.745000,1,1.57114459,1.57114459,-2.10337352e-08,0.2086923599
2.750000,1,1.575640519,1.575640519,1.286248663e-08,0.2083181823
2.755000,1,1.580058145,1.580058145,1.333116506e-08,0.207964772
2.760000,1,1.584397986,1.584397986,1.380642267e-08,0.2076312344
2.765000,1,1.588660923,1.588660923,1.428779095e-08,0.2073167223
2.770000,1,1.592847882,1.592847882,1.477485645e-08,0.2070204228
2.775000,1,1.596959827,1.596959827,1.526690641e-08,0.2067415559
2.780000,1,1.600997762,1.600997762,1.576342479e-08,0.2064793734
2.785000,1,1.604962725,1.604962725,1.626382451e-08,0.2062331577
2.790000,1,1.608855789,1.608855789,1.676729644e-08,0.2060022206
2.795000,1,1.612678057,1.612678057,1.727324817e-08,0.2057859023
2.800000,1,1.616430663,1.616430663,1.778075287e-08,0.20558357
2.805000,1,1.620114768,1.620114768,1.828905427e-08,0.2053946172
2.810000,1,1.623731557,1.623731557,1.879709055e-08,0.2052184626
2.815000,1,1.62728224,1.62728224,1.930402593e-08,0.2050545489
2.820000,1,1.630768048,1.630768048,1.980887765e-08,0.2049023419
2.825000,1,1.634190233,1.634190233,2.031039337e-08,0.2047613298
2.830000,1,1.637583752,1.637583752,2.080745931e-08,0.2046309587
2.835000,1,1.640917683,1.640917683,2.129872678e-08,0.2045108393
2.840000,1,1.644158401,1.644158401,-3.568609541e-08,0.2044005657
2.845000,1,1.647340083,1.647340083,-3.640745083e-08,0.2042996258
2.850000,1,1.650464579,1.650464579,-3.711082242e-08,0.2042076254
2.855000,1,1.653533217,1.653533217,-3.779370816e-08,0.2041241683
2.860000,1,1.656547336,1.656547336,-3.845355945e-08,0.2040488752
2.865000,1,1.65950828,1.65950828,-3.908750479e-08,0.2039813824
2.870000,1,1.662417399,1.662417399,-3.969258877e-08,0.2039213417
2.875000,1,1.66527605,1.66527605,-4.02658249e-08,0.2038684195
2.880000,1,1.668087965,1.668087965,-4.080387583e-08,0.2038222923
2.885000,1,1.670801748,1.670801748,-4.130341047e-08,0.2037827317
2.890000,1,1.673466407,1.673466407,-4.590887936e-08,0.2037493375
2.895000,1,1.676138512,1.676138512,3.744279242e-08,0.2037217813
2.900000,1,1.708333311,1.708333311,9.468954953e-09,0.2031174493
2.905000,1,1.726358844,1.726358844,-3.702519358e-08,0.2030515727
2.910000,0,nan,nan,0.001022179997,0.2027327078
2.915000,0,nan,nan,nan,nan
2.920000,0,nan,nan,nan,nan
2.925000,0,nan,nan,nan,nan
2.930000,0,nan,nan,nan,nan
2.935000,0,nan,nan,nan,nan
2.940000,0,nan,nan,nan,nan
2.945000,0,nan,nan,nan,nan
2.950000,0,nan,nan,nan,nan
2.955000,0,nan,nan,nan,nan
2.960000,0,nan,nan,nan,nan
2.965000,0,nan,nan,nan,nan
2.970000,0,nan,nan,nan,nan
2.975000,0,nan,nan,nan,nan
2.980000,0,nan,nan,nan,nan
2.985000,0,nan,nan,nan,nan
2.990000,0,nan,nan,nan,nan
2.995000,0,nan,nan,nan,nan
3.000000,0,nan,nan,nan,nan
3.005000,0,nan,nan,nan,nan
3.010000,0,nan,nan,nan,nan
3.015000,0,nan,nan,nan,nan
3.020000,0,nan,nan,nan,nan
3.025000,0,nan,nan,nan,nan
3.030000,0,nan,nan,nan,nan
3.035000,0,nan,nan,nan,nan
3.040000,0,nan,nan,nan,nan
3.045000,0,nan,nan,nan,nan
3.050000,0,nan,nan,nan,nan
3.055000,0,nan,nan,nan,nan
3.060000,0,nan,nan,nan,nan
3.065000,0,nan,nan,nan,nan
3.070000,0,nan,nan,nan,nan
3.075000,0,nan,nan,nan,nan
3.080000,0,nan,nan,nan,nan
3.085000,0,nan,nan,nan,nan
3.090000,0,nan,nan,nan,nan
3.095000,0,nan,nan,nan,nan
3.100000,0,nan,nan,nan,nan
3.105000,0,nan,nan,nan,nan
3.110000,0,nan,nan,nan,nan
3.115000,0,nan,nan,nan,nan
3.120000,0,nan,nan,nan,nan
3.125000,0,nan,nan,nan,nan
3.130000,0,nan,nan,nan,nan
3.135000,0,nan,nan,nan,nan
3.140000,0,nan,nan,nan,nan
3.145000,0,nan,nan,nan,nan
3.150000,0,nan,nan,nan,nan
3.155000,0,nan,nan,nan,nan
3.160000,0,nan,nan,nan,nan
3.165000,0,nan,nan,nan,nan
3.170000,0,nan,nan,nan,nan
3.175000,0,nan,nan,nan,nan
3.180000,0,nan,nan,nan,nan
3.185000,0,nan,nan,nan,nan
3.190000,0,nan,nan,nan,nan
3.195000,0,nan,nan,nan,nan
3.200000,0,nan,nan,nan,nan
3.205000,0,nan,nan,nan,nan
3.210000,0,nan,nan,nan,nan
3.215000,0,nan,nan,nan,nan
3.220000,0,nan,nan,nan,nan
3.225000,0,nan,nan,nan,nan
3.230000,0,nan,nan,nan,nan
3.235000,0,nan,nan,nan,nan
3.240000,0,nan,nan,nan,nan
3.245000,0,nan,nan,nan,nan
3.250000,0,nan,nan,nan,nan
3.255000,0,nan,nan,nan,nan
3.260000,0,nan,nan,nan,nan
3.265000,0,nan,nan,nan,nan
3.270000,0,nan,nan,nan,nan
3.275000,0,nan,nan,nan,nan
3.280000,0,nan,nan,nan,nan
3.285000,0,nan,nan,nan,nan
3.290000,0,nan,nan,nan,nan
3.295000,0,nan,nan,nan,nan
3.300000,0,nan,nan,nan,nan
3.305000,0,nan,nan,nan,nan
3.310000,0,nan,nan,nan,nan
3.315000,0,nan,nan,nan,nan
3.320000,0,nan,nan,nan,nan
3.325000,0,nan,nan,nan,nan
3.330000,0,nan,nan,nan,nan
3.335000,0,nan,nan,nan,nan
3.340000,0,nan,nan,nan,nan
3.345000,0,nan,nan,nan,nan
3.350000,0,nan,nan,nan,nan
3.355000,0,nan,nan,nan,nan
3.360000,0,nan,nan,nan,nan
3.365000,0,nan,nan,nan,nan
3.370000,0,nan,nan,nan,nan
3.375000,0,nan,nan,nan,nan
3.380000,0,nan,nan,nan,nan
3.385000,0,nan,nan,nan,nan
3.390000,0,nan,nan,nan,nan
3.395000,0,nan,nan,nan,nan
3.400000,0,nan,nan,nan,nan
3.405000,0,nan,nan,nan,nan
3.410000,0,nan,nan,nan,nan
3.415000,0,nan,nan,nan,nan
3.420000,0,nan,nan,nan,nan
3.425000,0,nan,nan,nan,nan
3.430000,0,nan,nan,nan,nan
3.435000,0,nan,nan,nan,nan
3.440000,0,nan,nan,nan,nan
3.445000,0,nan,nan,nan,nan
3.450000,0,nan,nan,nan,nan
3.455000,0,nan,nan,nan,nan
3.460000,0,nan,nan,nan,nan
3.465000,0,nan,nan,nan,nan
3.470000,0,nan,nan,nan,nan
3.475000,0,nan,nan,nan,nan
3.480000,0,nan,nan,nan,nan
3.485000,0,nan,nan,nan,nan
3.490000,0,nan,nan,nan,nan
3.495000,0,nan,nan,nan,nan
3.500000,0,nan,nan,nan,nan
3.505000,0,nan,nan,nan,nan
3.510000,0,nan,nan,nan,nan
3.515000,0,nan,nan,nan,nan
3.520000,0,nan,nan,nan,nan
3.525000,0,nan,nan,nan,nan
3.530000,0,nan,nan,nan,nan
3.535000,0,nan,nan,nan,nan
3.540000,0,nan,nan,nan,nan
3.545000,0,nan,nan,nan,nan
3.550000,0,nan,nan,nan,nan
3.555000,0,nan,nan,nan,nan
3.560000,0,nan,nan,nan,nan
3.565000,0,nan,nan,nan,nan
3.570000,0,nan,nan,nan,nan
3.575000,0,nan,nan,nan,nan
3.580000,0,nan,nan,nan,nan
3.585000,0,nan,nan,nan,nan
3.590000,0,nan,nan,nan,nan
3.595000,0,nan,nan,nan,nan
3.600000,0,nan,nan,nan,nan
3.605000,0,nan,nan,nan,nan
3.610000,0,nan,nan,nan,nan
3.615000,0,nan,nan,nan,nan
3.620000,0,nan,nan,nan,nan
3.625000,0,nan,nan,nan,nan
3.630000,0,nan,nan,nan,nan
3.635000,0,nan,nan,nan,nan
3.640000,0,nan,nan,nan,nan
3.645000,0,nan,nan,nan,nan
3.650000,0,nan,nan,nan,nan
3.655000,0,nan,nan,nan,nan
3.660000,0,nan,nan,nan,nan
3.665000,0,nan,nan,nan,nan
3.670000,0,nan,nan,nan,nan
3.675000,0,nan,nan,nan,nan
3.680000,0,nan,nan,nan,nan
3.685000,0,nan,nan,nan,nan
3.690000,0,nan,nan,nan,nan
3.695000,0,nan,nan,nan,nan
3.700000,0,nan,nan,nan,nan
3.705000,0,nan,nan,nan,nan
3.710000,0,nan,nan,nan,nan
3.715000,0,nan,nan,nan,nan
3.720000,0,nan,nan,nan,nan
3.725000,0,nan,nan,nan,nan
3.730000,0,nan,nan,nan,nan
3.735000,0,nan,nan,nan,nan
3.740000,0,nan,nan,nan,nan
3.745000,0,nan,nan,nan,nan
3.750000,0,nan,nan,nan,nan
3.755000,0,nan,nan,nan,nan
3.760000,0,nan,nan,nan,nan
3.765000,0,nan,nan,nan,nan
3.770000,0,nan,nan,nan,nan
3.775000,0,nan,nan,nan,nan
3.780000,0,nan,nan,nan,nan
3.785000,0,nan,nan,nan,nan
3.790000,0,nan,nan,nan,nan
3.795000,0,nan,nan,nan,nan
3.800000,0,nan,nan,nan,nan
3.805000,0,nan,nan,nan,nan
3.810000,0,nan,nan,nan,nan
3.815000,0,nan,nan,nan,nan
3.820000,0,nan,nan,nan,nan
3.825000,0,nan,nan,nan,nan
3.830000,0,nan,nan,nan,nan
3.835000,0,nan,nan,nan,nan
3.840000,0,nan,nan,nan,nan
3.845000,0,nan,nan,nan,nan
3.850000,0,nan,nan,nan,nan
3.855000,0,nan,nan,nan,nan
3.860000,0,nan,nan,nan,nan
3.865000,0,nan,nan,nan,nan
3.870000,0,nan,nan,nan,nan
3.875000,0,nan,nan,nan,nan
3.880000,0,nan,nan,nan,nan
3.885000,0,nan,nan,nan,nan
3.890000,0,nan,nan,nan,nan
3.895000,0,nan,nan,nan,nan
3.900000,0,nan,nan,nan,nan
3.905000,0,nan,nan,nan,nan
3.910000,0,nan,nan,nan,nan
3.915000,0,nan,nan,nan,nan
3.920000,0,nan,nan,nan,nan
3.925000,0,nan,nan,nan,nan
3.930000,0,nan,nan,nan,nan
3.935000,0,nan,nan,nan,nan
3.940000,0,nan,nan,nan,nan
3.945000,0,nan,nan,nan,nan
3.950000,0,nan,nan,nan,nan
3.955000,0,nan,nan,nan,nan
3.960000,0,nan,nan,nan,nan
3.965000,0,nan,nan,nan,nan
3.970000,0,nan,nan,nan,nan
3.975000,0,nan,nan,nan,nan
3.980000,0,nan,nan,nan,nan
3.985000,0,nan,nan,nan,nan
3.990000,0,nan,nan,nan,nan
3.995000,0,nan,nan,nan,nan
4.000000,0,nan,nan,nan,nan
4.005000,0,nan,nan,nan,nan
4.010000,0,nan,nan,nan,nan
4.015000,0,nan,nan,nan,nan
4.020000,0,nan,nan,nan,nan
4.025000,0,nan,nan,nan,nan
4.030000,0,nan,nan,nan,nan
4.035000,0,nan,nan,nan,nan
4.040000,0,nan,nan,nan,nan
4.045000,0,nan,nan,nan,nan
4.050000,0,nan,nan,nan,nan
4.055000,0,nan,nan,nan,nan
4.060000,0,nan,nan,nan,nan
4.065000,0,nan,nan,nan,nan
4.070000,0,nan,nan,nan,nan
4.075000,0,nan,nan,nan,nan
4.080000,0,nan,nan,nan,nan
4.085000,0,nan,nan,nan,nan
4.090000,0,nan,nan,nan,nan
4.095000,0,nan,nan,nan,nan
4.100000,0,nan,nan,nan,nan
4.105000,0,nan,nan,nan,nan
4.110000,0,nan,nan,nan,nan
4.115000,0,nan,nan,nan,nan
4.120000,0,nan,nan,nan,nan
4.125000,0,nan,nan,nan,nan
4.130000,0,nan,nan,nan,nan
4.135000,0,nan,nan,nan,nan
4.140000,0,nan,nan,nan,nan
4.145000,0,nan,nan,nan,nan
4.150000,0,nan,nan,nan,nan
4.155000,0,nan,nan,nan,nan
4.160000,0,nan,nan,nan,nan
4.165000,0,nan,nan,nan,nan
4.170000,0,nan,nan,nan,nan
4.175000,0,nan,nan,nan,nan
4.180000,0,nan,nan,nan,nan
4.185000,0,nan,nan,nan,nan
4.190000,0,nan,nan,nan,nan
4.195000,0,nan,nan,nan,nan
4.200000,0,nan,nan,nan,nan
4.205000,0,nan,nan,nan,nan
4.210000,0,nan,nan,nan,nan
4.215000,0,nan,nan,nan,nan
4.220000,0,nan,nan,nan,nan
4.225000,0,nan,nan,nan,nan
4.230000,0,nan,nan,nan,nan
4.235000,0,nan,nan,nan,nan
4.240000,0,nan,nan,nan,nan
4.245000,0,nan,nan,nan,nan
4.250000,0,nan,nan,nan,nan
4.255000,0,nan,nan,nan,nan
4.260000,0,nan,nan,nan,nan
4.265000,0,nan,nan,nan,nan
4.270000,0,nan,nan,nan,nan
4.275000,0,nan,nan,nan,nan
4.280000,0,nan,nan,nan,nan
4.285000,0,nan,nan,nan,nan
4.290000,0,nan,nan,nan,nan
4.295000,0,nan,nan,nan,nan
4.300000,0,nan,nan,nan,nan
4.305000,0,nan,nan,nan,nan
4.310000,0,nan,nan,nan,nan
4.315000,0,nan,nan,nan,nan
4.320000,0,nan,nan,nan,nan
4.325000,0,nan,nan,nan,nan
4.330000,0,nan,nan,nan,nan
4.335000,0,nan,nan,nan,nan
4.340000,0,nan,nan,nan,nan
4.345000,0,nan,nan,nan,nan
4.350000,0,nan,nan,nan,nan
4.355000,0,nan,nan,nan,nan
4.360000,0,nan,nan,nan,nan
4.365000,0,nan,nan,nan,nan
4.370000,0,nan,nan,nan,nan
4.375000,0,nan,nan,nan,nan
4.380000,0,nan,nan,nan,nan
4.385000,0,nan,nan,nan,nan
4.390000,0,nan,nan,nan,nan
4.395000,0,nan,nan,nan,nan
4.400000,0,nan,nan,nan,nan
4.405000,0,nan,nan,nan,nan
4.410000,0,nan,nan,nan,nan
4.415000,0,nan,nan,nan,nan
4.420000,0,nan,nan,nan,nan
4.425000,0,nan,nan,nan,nan
4.430000,0,nan,nan,nan,nan
4.435000,0,nan,nan,nan,nan
4.440000,0,nan,nan,nan,nan
4.445000,0,nan,nan,nan,nan
4.450000,0,nan,nan,nan,nan
4.455000,0,nan,nan,nan,nan
4.460000,0,nan,nan,nan,nan
4.465000,0,nan,nan,nan,nan
4.470000,0,nan,nan,nan,nan
4.475000,0,nan,nan,nan,nan
4.480000,0,nan,nan,nan,nan
4.485000,0,nan,nan,nan,nan
4.490000,0,nan,nan,nan,nan
4.495000,0,nan,nan,nan,nan
4.500000,0,nan,nan,nan,nan
4.505000,0,nan,nan,nan,nan
4.510000,0,nan,nan,nan,nan
4.515000,0,nan,nan,nan,nan
4.520000,0,nan,nan,nan,nan
4.525000,0,nan,nan,nan,nan
4.530000,0,nan,nan,nan,nan
4.535000,0,nan,nan,nan,nan
4.540000,0,nan,nan,nan,nan
4.545000,0,nan,nan,nan,nan
4.550000,0,nan,nan,nan,nan
4.555000,0,nan,nan,nan,nan
4.560000,0,nan,nan,nan,nan
4.565000,0,nan,nan,nan,nan
4.570000,0,nan,nan,nan,nan
4.575000,0,nan,nan,nan,nan
4.580000,0,nan,nan,nan,nan
4.585000,0,nan,nan,nan,nan
4.590000,0,nan,nan,nan,nan
4.595000,0,nan,nan,nan,nan
4.600000,0,nan,nan,nan,nan
4.605000,0,nan,nan,nan,nan
4.610000,0,nan,nan,nan,nan
4.615000,0,nan,nan,nan,nan
4.620000,0,nan,nan,nan,nan
4.625000,0,nan,nan,nan,nan
4.630000,0,nan,nan,nan,nan
4.635000,0,nan,nan,nan,nan
4.640000,0,nan,nan,nan,nan
4.645000,0,nan,nan,nan,nan
4.650000,0,nan,nan,nan,nan
4.655000,0,nan,nan,nan,nan
4.660000,0,nan,nan,nan,nan
4.665000,0,nan,nan,nan,nan
4.670000,0,nan,nan,nan,nan
4.675000,0,nan,nan,nan,nan
4.680000,0,nan,nan,nan,nan
4.685000,0,nan,nan,nan,nan
4.690000,0,nan,nan,nan,nan
4.695000,0,nan,nan,nan,nan
4.700000,0,nan,nan,nan,nan
4.705000,0,nan,nan,nan,nan
4.710000,0,nan,nan,nan,nan
4.715000,0,nan,nan,nan,nan
4.720000,0,nan,nan,nan,nan
4.725000,0,nan,nan,nan,nan
4.730000,0,nan,nan,nan,nan
4.735000,0,nan,nan,nan,nan
4.740000,0,nan,nan,nan,nan
4.745000,0,nan,nan,nan,nan
4.750000,0,nan,nan,nan,nan
4.755000,0,nan,nan,nan,nan
4.760000,0,nan,nan,nan,nan
4.765000,0,nan,nan,nan,nan
4.770000,0,nan,nan,nan,nan
4.775000,0,nan,nan,nan,nan
4.780000,0,nan,nan,nan,nan
4.785000,0,nan,nan,nan,nan
4.790000,0,nan,nan,nan,nan
4.795000,0,nan,nan,nan,nan
4.800000,0,nan,nan,nan,nan
4.805000,0,nan,nan,nan,nan
4.810000,0,nan,nan,nan,nan
4.815000,0,nan,nan,nan,nan
4.820000,0,nan,nan,nan,nan
4.825000,0,nan,nan,nan,nan
4.830000,0,nan,nan,nan,nan
4.835000,0,nan,nan,nan,nan
4.840000,0,nan,nan,nan,nan
4.845000,0,nan,nan,nan,nan
4.850000,0,nan,nan,nan,nan
4.855000,0,nan,nan,nan,nan
4.860000,0,nan,nan,nan,nan
4.865000,0,nan,nan,nan,nan
4.870000,0,nan,nan,nan,nan
4.875000,0,nan,nan,nan,nan
4.880000,0,nan,nan,nan,nan
4.885000,0,nan,nan,nan,nan
4.890000,0,nan,nan,nan,nan
4.895000,0,nan,nan,nan,nan
4.900000,0,nan,nan,nan,nan
4.905000,0,nan,nan,nan,nan
4.910000,0,nan,nan,nan,nan
4.915000,0,nan,nan,nan,nan
4.920000,0,nan,nan,nan,nan
4.925000,0,nan,nan,nan,nan
4.930000,0,nan,nan,nan,nan
4.935000,0,nan,nan,nan,nan
4.940000,0,nan,nan,nan,nan
4.945000,0,nan,nan,nan,nan
4.950000,0,nan,nan,nan,nan
4.955000,0,nan,nan,nan,nan
4.960000,0,nan,nan,nan,nan
4.965000,0,nan,nan,nan,nan
4.970000,0,nan,nan,nan,nan
4.975000,0,nan,nan,nan,nan
